tag_id,asset_id,brand_name,tag_name,tag_type,confidence,detection_id,video_url,download_link,start_time_stamp,end_time_stamp,start_frame,end_frame,publication_date,title,description,views,comments,likes,shares,created_at,social_media,publication_year
01GPKKWY4XMJ40T5J813S966YZ,01GE2B76FBX6A6H2KF4HX26ZDA,Wella US,white,FACE,0.922334,01GPKKWY4XWMRMHF9QHJ597DTW,https://www.tiktok.com/@wellahair/video/7145496600410967302,j_l8kbzdt77mnikibtg.f9693f65cbe9b61a732f390b5df3bce8aaa623e1.file_l8kcdn25ri3wad3ki.S3_link_of_the_video.mp4,00:00:00,00:00:08,0,200,2022-09-20 16:16:18,wellahair,AD | This Shinefinity transformation has made our day  Book an appointment with your local Wella salon for a SHINE you can feel  #wella #wellahair #hairtok #hairoftiktok #shinefinity #shinefinitytransformation #shinyhair #copperhair ,4741,2,116,2,2022-09-27 15:20:28.335586,TikTok,2022
01GPKKX9H78D3KZA3BV6F3NMCY,01GE2B76FR5WG75SFJ8EV6D4N5,Wella US,latino,FACE,0.855366,01GPKKX9H69AD18ZCSQN2P05CW,https://www.tiktok.com/@wellahair/video/7144012894315875589,j_l8kbzdt77mnikibtg.5253a60d97fe1d47ff01f73d9a13e7085de36a3e.file_l8kcdeqwn81z7lvtl.S3_link_of_the_video.mp4,00:00:02,00:00:05,50,125,2022-09-16 16:18:43,wellahair,AD | @Zizs hair will be shining bright after her Wella Shinefinity transformation  Excited to see the result?  #wella #wellahair #hairtok #hairoftiktok #shinyhair #shinefinity #wellashinefinity #hairglaze,11100,3,163,0,2022-09-27 15:20:29.473669,TikTok,2022
01GPKKXS08R9M33ZE3ZFKGCXWK,01GE2B76G1R67EWZK5T7JYXKEE,Wella US,middle eastern,FACE,0.933714,01GPKKXS08G5RC4RN11EF8GYQM,https://www.tiktok.com/@wellahair/video/7142880432227355909,j_l8kbzdt77mnikibtg.9d61ec6278bd73d476f34e029fc413afdef99c53.file_l8kceqkh2b7wd7v5ux.S3_link_of_the_video.mp4,00:00:06,00:00:14,150,350,2022-09-13 15:04:13,wellahair,AD | Just look at @Charmane Isabellas hair after using our #Fusion Mask and #OilReflections Oil  Do your locks need a little pick-me-up? Then shop our #haircare range and thank us later  #wella #wellahair #wellacare #hairtok #hairoftiktok #haircareroutine,5209,1,82,4,2022-09-27 15:20:31.356636,TikTok,2022
01GPKKXS09CA2AKSSDEAT2ZMJ9,01GE2B76G1R67EWZK5T7JYXKEE,Wella US,white,FACE,0.883187,01GPKKXS0965M9N76NCVBZY9C9,https://www.tiktok.com/@wellahair/video/7142880432227355909,j_l8kbzdt77mnikibtg.9d61ec6278bd73d476f34e029fc413afdef99c53.file_l8kceqkh2b7wd7v5ux.S3_link_of_the_video.mp4,00:00:19,00:00:19,475,475,2022-09-13 15:04:13,wellahair,AD | Just look at @Charmane Isabellas hair after using our #Fusion Mask and #OilReflections Oil  Do your locks need a little pick-me-up? Then shop our #haircare range and thank us later  #wella #wellahair #wellacare #hairtok #hairoftiktok #haircareroutine,5209,1,82,4,2022-09-27 15:20:31.356636,TikTok,2022
01GPKKXRDHPW746WDN4T3BNPNH,01GE2B76GMDWR08KXTPJ4X5GWG,Wella US,white,FACE,0.867128,01GPKKXRDH2B1W2VSQFXXX5QR2,https://www.tiktok.com/@wellahair/video/7138038109400304902,j_l8kbzdt77mnikibtg.98cf29bafa9213e179c0d876e3c4a6eb921cd943.file_l8kcb3cuy35muspw6.S3_link_of_the_video.mp4,00:00:03,00:00:09,75,225,2022-08-31 13:53:32,wellahair,How gorgeous is this glow up achieved using our #ColorFreshMasks?  #wella #wellahair #hairtok #hairoftiktok #hairtransformation #hairinspo #blondehair@khhairleicester,36700,0,456,10,2022-09-27 15:20:33.626408,TikTok,2022
01GPKKXWBRB4DX1Y51S6038983,01GE2B76GR5Q87KNQRW7ZDTVQG,Wella US,white,FACE,0.916995,01GPKKXWBRS6V00XQN7VBBJ5HY,https://www.tiktok.com/@wellahair/video/7137656770092207366,j_l8kbzdt77mnikibtg.961495a871fb10804e3207a35fde772585cd25a1.file_l8kcavb2eh8ppejr3.S3_link_of_the_video.mp4,00:00:00,00:00:06,0,150,2022-08-30 13:13:47,wellahair,AD | Check out how @flossieclegg brings her hair back to life post-festival season using our #Fusion Hair Mask and #OilReflections products  Which ones your favorite? #wella #wellahair #hairtok #hairoftiktok #haircare #haircareroutine #healthyhair #hairadvice,8147,0,184,2,2022-09-27 15:20:34.135845,TikTok,2022
01GPKKXV3R41XJB862ZM6SK4NK,01GE2B76GVCSW26NSEWNX2PWP0,Wella US,white,FACE,0.900851,01GPKKXV3R2F9XC26NJ0T59W86,https://www.tiktok.com/@wellahair/video/7136214466609368325,j_l8kbzdt77mnikibtg.dadaac847aeeda027700f3565a7b8d427a5c5e82.file_l8kcaw5c2dz05wq2xq.S3_link_of_the_video.mp4,00:00:05,00:00:06,125,150,2022-08-26 15:56:53,wellahair,Would you say yes to this look by @zachmesquit?  #wella #wellahair #hairtok #hairoftiktok #blondehair #pinkhair #funhair #blondehairinspo,16700,2,619,4,2022-09-27 15:20:34.265169,TikTok,2022
01GPKKY6KRXTWYYTT2C64ZY0QM,01GE2B76H6MN88S2H8AGWEDZ7M,Wella US,white,FACE,0.851453,01GPKKY6KR6QTH50TA1BQGFMHC,https://www.tiktok.com/@wellahair/video/7134741484045077765,j_l8kbzdt77mnikibtg.8fa3537e70df38cd85d667eed192756074edc7ca.file_l8kcbq8y14v9fpektz.S3_link_of_the_video.mp4,00:00:08,00:00:10,200,275,2022-08-22 16:40:56,wellahair,Obsessed with this red hair look achieved at home using our #ColorFreshMask in Copper Glow  Whats your favorite Color Fresh Mask shade? #wella #wellahair #hairtok #hairoftiktok #redhair #hairtransformation #redhairinspo,250300,20,8124,422,2022-09-27 15:20:36.535122,TikTok,2022
01GPKKYAJRREKNKNT2MWG89WBB,01GE2B76HB6TWAS42CNA6KBR46,Wella US,white,FACE,0.859118,01GPKKYAJRQQK2EV6XHQ8ZWAV4,https://www.tiktok.com/@wellahair/video/7132883736902798597,j_l8kbzdt77mnikibtg.4d50d9184d96e8580684a8f2338357c2356c8099.file_l8kcax4ixeof73kxg.S3_link_of_the_video.mp4,00:00:23,00:00:33,575,825,2022-08-17 16:31:55,wellahair,OBSESSED with this warm brunette transformation from Wella Ambassador @Dougllas Dias  #wella #wellahair #hairtok #hairoftiktok #wellacolor #wellabrunette #brunettehair #brunettehairinspo #shorthair,14500,0,199,3,2022-09-27 15:20:38.002252,TikTok,2022
01GPKKYS339P4SRCSMW7AV37MX,01GE2B76N5YX601V6Y1K6PJ5SH,Wella US,middle eastern,FACE,0.876664,01GPKKYS33F0DDTGDD4DTB33YX,https://www.tiktok.com/@wellahair/video/7132826935385722117,j_l8kbzdt77mnikibtg.3532ae150341574692c07f872c1d3f01573821bd.file_l8kcbjyfkrvb709p3.S3_link_of_the_video.mp4,00:00:02,00:00:03,50,75,2022-08-17 12:51:29,wellahair,"AD | @siannisefudges secret for luxurious, healthy hair is our #Fusion Repair Mask & Oil Reflections range  Did you get yours yet? #wella #wellahair #hairtok #hairoftiktok #wellacare #haircare #haircareroutine #healthyhair",12600,0,257,12,2022-09-27 15:20:38.138515,TikTok,2022
01GPKKYS34BRMJ0T72FK954BSF,01GE2B76N5YX601V6Y1K6PJ5SH,Wella US,white,FACE,0.863764,01GPKKYS34ZQH0ZNGCDJMH2ZA8,https://www.tiktok.com/@wellahair/video/7132826935385722117,j_l8kbzdt77mnikibtg.3532ae150341574692c07f872c1d3f01573821bd.file_l8kcbjyfkrvb709p3.S3_link_of_the_video.mp4,00:00:20,00:00:23,500,575,2022-08-17 12:51:29,wellahair,"AD | @siannisefudges secret for luxurious, healthy hair is our #Fusion Repair Mask & Oil Reflections range  Did you get yours yet? #wella #wellahair #hairtok #hairoftiktok #wellacare #haircare #haircareroutine #healthyhair",12600,0,257,12,2022-09-27 15:20:38.138515,TikTok,2022
01GPKKYHB3PVQ4XQJVY78PYS06,01GE2B76NN0WM0GEZ5EZJ89D6S,Wella US,white,FACE,0.855731,01GPKKYHB32V90HB4TXSNHSAK0,https://www.tiktok.com/@wellahair/video/7130723288300539141,j_l8kbzdt77mnikibtg.7cb4696a25c07640d5fc517ac14f32307a0ffdc4.file_l8kcblan2fdjy0l1nu.S3_link_of_the_video.mp4,00:00:10,00:00:10,275,275,2022-08-11 20:48:17,wellahair,"AD | @georgiamay gave her hair shine, hydration and bounce all day long with our #Fusion Repair Mask  Let us know below if youve tried it yet #wella #wellahair #hairtok #hairoftiktok #wellacare #haircare #haircareroutine #healthyhair #hairmask",14900,2,230,6,2022-09-27 15:20:41.259935,TikTok,2022
01GPKKZ0RVA903ADBE5PZM3SED,01GE2B76NWSPDD2T4BS0V9A64V,Wella US,asian,FACE,0.892493,01GPKKZ0RV97K1P12C9SP9F1A6,https://www.tiktok.com/@wellahair/video/7130348734709337350,j_l8kbzdt77mnikibtg.108cc099743fa2c08ae59d180da1a6d20335428c.file_l8kcbcxz1gtspybkfp.S3_link_of_the_video.mp4,00:00:12,00:00:23,300,575,2022-08-10 20:34:49,wellahair,Obsessed with brunette balayage looks? Share this with your hairstylist to let them know  #wella #wellahair #wellabrunette #hairtok #hairoftiktok #brunettelook #brunettehair #brunettehairinspo #balayage,14400,2,166,2,2022-09-27 15:20:41.726038,TikTok,2022
01GPKKZ9QMX9WGYK1CM6FZ6Z4P,01GE2B76PJCJ0FXJQAZATYBK91,Wella US,black,FACE,0.867811,01GPKKZ9QMDZXK4R5AR5Z1Y0PJ,https://www.tiktok.com/@wellahair/video/7125375910668258565,j_l8kbzdt77mnikibtg.31b5246596d675b9bbc494dab812a9967fc0f1a2.file_l8kcbqyg1stg1n12xr.S3_link_of_the_video.mp4,00:00:00,00:00:06,0,150,2022-07-28 10:57:46,wellahair,AD | @Keshia East s results with #Fusion and #OilReflections are just WOW! Have you tried these yet? #wella #wellahair #wellacare #haircare #haircareroutine #healthyhair,16600,4,267,6,2022-09-27 15:20:50.184542,TikTok,2022
01GPKKYYW514M99D38RDHY4Q94,01GE2B76PM2EYJVFN7Y2MW36B4,Wella US,white,FACE,0.857647,01GPKKYYW534BVW1DAY1G9G80E,https://www.tiktok.com/@wellahair/video/7125093625595170053,j_l8kbzdt77mnikibtg.59bba2735d8aefea700196acbda6a2671d890de2.file_l8kcatvw16wbjiic1m.S3_link_of_the_video.mp4,00:00:00,00:00:06,0,150,2022-07-27 16:42:19,wellahair,A lil break is always welcome  #wella #wellahair #hairtok #hairoftiktok #hairstylistmeme #salonlife #salonmeme,16100,4,144,0,2022-09-27 15:20:50.492666,TikTok,2022
01GPKKZ6XSVSF3CTT9SZYVGQSE,01GE2B76PSVTXMYK4EF9TERTA7,Wella US,white,FACE,0.875402,01GPKKZ6XS5XHFKPNVXCKDWYX8,https://www.tiktok.com/@wellahair/video/7124383019795795205,j_l8kbzdt77mnikibtg.ef3f67ce0c99a56d2b8bea8ae1cc74cc270e24f8.file_l8kcb4k01atxczown4.S3_link_of_the_video.mp4,00:00:00,00:00:10,0,250,2022-07-25 18:44:48,wellahair,Rainbow hair transformation by the one and only @njukhair   #wella #wellahair #hairtok #hairoftiktok #pastelhair #rainbowhair #colorfulhair,139700,5,2288,11,2022-09-27 15:20:51.322883,TikTok,2022
01GPKKZ4DJ23Y7G5FXRTGBTSKM,01GE2B7779QWGR32Q4ZJBN3VHT,Wella US,white,FACE,0.886005,01GPKKZ4DJ6SFHCYKV01240WMV,https://www.tiktok.com/@wellahair/video/7124998400252054790,j_l8kbzdt77mnikibtg.4a93b5231df675041c37cd513e23a0b8768d0b28.file_l8kcbbsr240datxdby.S3_link_of_the_video.mp4,00:00:00,00:00:05,0,125,2022-07-27 10:32:49,wellahair,Hair GOALS by @Apple Black Diamond By JR using #KolestonPerfect Special Blonde  #wella #wellahair #hairtok #hairoftiktok #wellablonde #blondehairinspo,16900,2,255,3,2022-09-27 15:20:50.784666,TikTok,2022
01GPKHBPRGK6GDBS11ND3M0FBM,01GE2A6ZYBXZKTBA5QESH77WFR,OLAPLEX US,white,FACE,0.851002,01GPKHBPRGB2C9AFW7AY019WRS,https://www.tiktok.com/@olaplex/video/7090913166670204206,j_l8kbsuijetjp1cfhi.14fc813d13117b6ec0eed3c6635c82d048c7f04c.file_l8kc5zyv1jvepgr3sl.S3_link_of_the_video.mp4,00:00:03,00:00:04,75,100,2022-04-26 14:04:39,olaplex,We had to get our latest male model on the #OLAPLEX9feelingfine trend! #olaplex #olaplextreatment #transition #hairtok #hashtagchallenge #olaplex9,7389,5,153,2,2022-09-27 15:25:58.719078,TikTok,2022
01GPKHBHC6PM4THCF52R152484,01GE2A6ZYKN0Q7C9Q4YESFAY4J,OLAPLEX US,white,FACE,0.850845,01GPKHBHC6XYVXF8VZ3HCF0JJM,https://www.tiktok.com/@olaplex/video/7091024454427479339,j_l8kbsuijetjp1cfhi.b38fac7282cefe62b9eeb46641d8e11a7bb1b44d.file_l8kc5rr21ypc2zspcv.S3_link_of_the_video.mp4,00:00:00,00:00:00,0,0,2022-04-26 21:16:29,olaplex,"@sheycurly has us mesmerized with her voluminous style! Curls stay bouncy, frizz free & protected from the elements with #OLAPLEX N.9! #hairtok #OLAPLEXSerum #hairstyle #curlyhair #curlyhairroutine #curlygirl #curlretention#naturalhaircare #Totinos425 #onlyinmycalvins #PringlesCanHands #veganhaircare #selfcareforhair",8636,14,262,3,2022-09-27 15:25:57.922195,TikTok,2022
01GPKHCCC6KNBKCRH5JG1ACZ5R,01GE2A6ZYZFVBWK08Z8Q2TCTKP,OLAPLEX US,white,FACE,0.885342,01GPKHCCC6C08NPNVT2VCD2THZ,https://www.tiktok.com/@olaplex/video/7088811100313029930,j_l8kbsuijetjp1cfhi.a5d3adccfb6a228f6fce8b6e672c48078ce44f97.file_l8kc6w41nv5q8zci7.S3_link_of_the_video.mp4,00:00:00,00:00:03,0,75,2022-04-20 22:07:32,olaplex,Let your hair do the talking  Healthier hair from the salon to home with #OLAPLEX and @Thomas Tuccinardi & Model @flavieclavier #hairtok #olaplextreatment #hairrepair #howto #naturalhaircare #besthairproducts #veganhaorcare #hairjourney #hairtreatment #MoveWithTommy #ComeDanceWithMe,8729,2,371,10,2022-09-27 15:26:02.67004,TikTok,2022
01GPKHC6364NXW7H9BA6PXGTVH,01GE2A700G3Y6JVHRJJ7FWHQ1H,OLAPLEX US,white,FACE,0.884952,01GPKHC6365D3157MBCVPEFCJA,https://www.tiktok.com/@olaplex/video/7088056287157833006,j_l8kbsuijetjp1cfhi.a2419b999e2f5c6394fafaf7c0b46ae09ee9dcc4.file_l8kc5ndxx4vpjdy96.S3_link_of_the_video.mp4,00:00:07,00:00:34,175,850,2022-04-18 21:18:28,olaplex,@  walks us through how to use #OLAPLEX N.9 along with her favorite benefits! #hairtok #olaplex #olaplexserum #hairserum #howto #hairhowto #hairtutorial #besthairproducts #naturalhaircare #vegan #selfcareforhair #PepsiApplePieChallenge,11100,11,280,3,2022-09-27 15:26:04.810282,TikTok,2022
01GPKHC3KMXMTYPF7Y55BWFSB7,01GE2A700V4CKZVF8A06GCB56T,OLAPLEX US,black,FACE,0.852383,01GPKHC3KMHV38KQYS6KMV9PW0,https://www.tiktok.com/@olaplex/video/7086197437970369834,j_l8kbsuijetjp1cfhi.cfa079d27fbd4c6e82971c8bee2ce2d90b7c62e0.file_l8kc5nt61y9t4uh9xx.S3_link_of_the_video.mp4,00:00:07,00:00:26,175,650,2022-04-13 21:05:11,olaplex,Morning curl refresh with @crystal.mallett featuring #OLAPLEX N.7 Bonding Oil! #hairtok #hairtips #naturalhaircare #naturalhair #curlyhaircheck #curlyhairstyles #curlyhair #hairgoals #howto #selfcareforhair #besthairproducts #howto #olaflex #ComeDanceWithMe #ScreamItOut,13100,8,318,4,2022-09-27 15:26:07.103992,TikTok,2022
01GPKHC6RH5RN0T3RRAQASMB9T,01GE2A7013DCSZSHYQ60GCD0NC,OLAPLEX US,white,FACE,0.851265,01GPKHC6RH3ANZPM9W63J77PT4,https://www.tiktok.com/@olaplex/video/7089539231214898478,j_l8kbsuijetjp1cfhi.befe1d084d7afba57701489403ec15104331286c.file_l8kc7tdn1aqarad5gb.S3_link_of_the_video.mp4,00:00:09,00:00:09,225,225,2022-04-22 21:13:03,olaplex,@Danielle McCormack nailed the #olaplex9feelingfine challenge! We love this shiny curls! Have you tried N.9? Drop your reviews in the comments! #hairtok #OLAPLEXSerum #selfcareforhair #veganhaircare #howto #hairrepair #naturalhaircare #hairserum #heatprotection #redalgae #tiktokchallange #besthairproducts #TalkingTree #earthday #hairstyles #hairtransformation,7552,1,138,0,2022-09-27 15:26:01.757155,TikTok,2022
01GPKHC6RHYPT0XYCZ8G53A2S2,01GE2A7013DCSZSHYQ60GCD0NC,OLAPLEX US,latino,FACE,0.871693,01GPKHC6RHAMPXW7Y48XADYKEK,https://www.tiktok.com/@olaplex/video/7089539231214898478,j_l8kbsuijetjp1cfhi.befe1d084d7afba57701489403ec15104331286c.file_l8kc7tdn1aqarad5gb.S3_link_of_the_video.mp4,00:00:10,00:00:11,250,275,2022-04-22 21:13:03,olaplex,@Danielle McCormack nailed the #olaplex9feelingfine challenge! We love this shiny curls! Have you tried N.9? Drop your reviews in the comments! #hairtok #OLAPLEXSerum #selfcareforhair #veganhaircare #howto #hairrepair #naturalhaircare #hairserum #heatprotection #redalgae #tiktokchallange #besthairproducts #TalkingTree #earthday #hairstyles #hairtransformation,7552,1,138,0,2022-09-27 15:26:01.757155,TikTok,2022
01GPKHBX8QDX4HW9YP0A0KNJP4,01GE2A7017HNAY5FQ4VZBDHNRW,OLAPLEX US,asian,FACE,0.924319,01GPKHBX8QD0AW96BBWQP3JW1R,https://www.tiktok.com/@olaplex/video/7085828698527550766,j_l8kbsuijetjp1cfhi.b89d9e5abf8d4eca6140eb83d1657d1542f445e7.file_l8kc5oj71jf6nsvx4c.S3_link_of_the_video.mp4,00:00:07,00:00:13,175,325,2022-04-12 21:14:17,olaplex,"What is #OLAPLEX N.9 Bond Protector Nourishing Hair Serum? A leave in serum that is weightless, silicone free, & shields against pollution Enjoy bouncy hair with satin shine like @Alexandra",15200,16,469,11,2022-09-27 15:26:09.280662,TikTok,2022
01GPKHBZDTYX4ZN0DVV8HM22KT,01GE2A701VESAYCXZHCHXKXHF8,OLAPLEX US,middle eastern,FACE,0.864792,01GPKHBZDT5HBX0TR4P3349KS5,https://www.tiktok.com/@olaplex/video/7085337927718374702,j_l8kbsuijetjp1cfhi.80d64ecaecaa4003216957d7bb848b8a857568f8.file_l8kc5p7j21uhmwiw3j.S3_link_of_the_video.mp4,00:00:00,00:00:07,0,175,2022-04-11 13:29:52,olaplex,No its hard. #olaplex #olaplextreatment #blowdry  #diditmyself #tonedarms #hairtok #comedy,13800,7,378,2,2022-09-27 15:26:10.903147,TikTok,2022
01GPKHCKNJYVWMVQVXQRE0JT1Z,01GE2A702VGMFQGZFCRNHZDCEQ,OLAPLEX US,white,FACE,0.954918,01GPKHCKNH3PH2HYBP48025532,https://www.tiktok.com/@olaplex/video/7086170302094396718,j_l8kbsuijetjp1cfhi.1ef84db7ab8ae5f2f3ad1e0dfd71dda50e634cf0.file_l8kc61xe4zp1emu6m.S3_link_of_the_video.mp4,00:00:00,00:00:21,0,525,2022-04-13 19:19:53,olaplex,Just a little shape #eyebrowprank #olaplex #olaplextreatment #boyfriendseyebrows #diditmyself,70500,20,5057,1,2022-09-27 15:26:07.788656,TikTok,2022
01GPKHCAJ70XVYAZQA9CPXZM40,01GE2A703056PHMASQSQGEFW98,OLAPLEX US,middle eastern,FACE,0.891811,01GPKHCAJ7CK3RNQ3W62Z7ZN9P,https://www.tiktok.com/@olaplex/video/7083206955690511658,j_l8kbsuijetjp1cfhi.86baf10178bbacf5ce799da003cc6c0fcae2dcc9.file_l8kc6wu4yrulm5x1a.S3_link_of_the_video.mp4,00:00:00,00:00:02,0,50,2022-04-05 19:40:36,olaplex,That satin shine finish is EVERYTHING  #olaplextreatment #olaplex #olaplex9feelingfine #transformation #hairtok,570100,19,1832,37,2022-09-27 15:26:16.407878,TikTok,2022
01GPKHCGZR7Z7QJ4JHYYXHEBPG,01GE2A7036GSGEC4NP0VXT8Z29,OLAPLEX US,white,FACE,0.900992,01GPKHCGZR04R9G28ZR4FV7TTF,https://www.tiktok.com/@olaplex/video/7082875846897225003,j_l8kbsuijetjp1cfhi.8529e03265e62b28011053c054eaa236be07f626.file_l8kc6w3w1di7g6d4um.S3_link_of_the_video.mp4,00:00:20,00:00:23,500,575,2022-04-04 22:15:43,olaplex,Transform Your curls with #OLAPLEX   @kendall conrad  #hairtok #olaplexroutine #curlyhaircare #naturalhaircare #curlyhair #hairtips #hairgoals #hairrepair #selfcareforhair #whenwomenwin #didyouknow #tiptok,11300,14,393,16,2022-09-27 15:26:17.75788,TikTok,2022
01GPKHCG3433TS68NDK38C5ZAK,01GE2A7045TF4RB34DDNBK5PJH,OLAPLEX US,latino,FACE,0.864189,01GPKHCG34ZGH3AKGR7DWAKGDR,https://www.tiktok.com/@olaplex/video/7081294283256565038,j_l8kbsuijetjp1cfhi.816490e0b3d741bbd84115fc8773c62a6d0483ad.file_l8kcb1by20e1umkz69.S3_link_of_the_video.mp4,00:00:12,00:00:13,300,325,2022-03-31 15:58:27,olaplex,Hashtag challenge!! Jump on the #olaplex9feelingfine train and show off when you feel the most fine. Get creative and have fun! #olaplex9feelingfine #olaplextreatment #olaplexno9,1000000,10,1125,19,2022-09-27 15:26:21.227411,TikTok,2022
01GPKHCG34BBHR9DQAFCW9M61E,01GE2A7045TF4RB34DDNBK5PJH,OLAPLEX US,white,FACE,0.853163,01GPKHCG34ZQZFJEP9E7T15GGH,https://www.tiktok.com/@olaplex/video/7081294283256565038,j_l8kbsuijetjp1cfhi.816490e0b3d741bbd84115fc8773c62a6d0483ad.file_l8kcb1by20e1umkz69.S3_link_of_the_video.mp4,00:00:11,00:00:11,275,275,2022-03-31 15:58:27,olaplex,Hashtag challenge!! Jump on the #olaplex9feelingfine train and show off when you feel the most fine. Get creative and have fun! #olaplex9feelingfine #olaplextreatment #olaplexno9,1000000,10,1125,19,2022-09-27 15:26:21.227411,TikTok,2022
01GPKHCSFHCAANK5H5X2060A80,01GE2A704QB3BAMEWGW1AB7KPC,OLAPLEX US,white,FACE,0.902305,01GPKHCSFHCD7V6C3Y15NDW5T3,https://www.tiktok.com/@olaplex/video/7081016935718358318,j_l8kbsuijetjp1cfhi.ebe068c3d0d493f13e66d31be14f0e73ece8b6af.file_l8kc6csq1bu3xmxems.S3_link_of_the_video.mp4,00:00:00,00:00:04,0,100,2022-03-30 22:02:11,olaplex,@Haylee J is loving the new #OLAPLEX N.9 Bond Protecting Nourishing Hair Serum! A silicone free serum for all hair types! #hairtok #olaplex #olaplexserum #hairserum #howto #learnsomethingnew #haircare #naturalhaircare #siliconefree #hairtips #whenwomenwin #didyouknow,43300,19,1932,45,2022-09-27 15:26:22.753971,TikTok,2022
01GPKHCKCDEJ6F79V33MAFNJ1B,01GE2A704T751HGJCMEH4BCV3D,OLAPLEX US,middle eastern,FACE,0.90552,01GPKHCKCDPRPAMSKBYGH9NDXQ,https://www.tiktok.com/@olaplex/video/7083506637801311534,j_l8kbsuijetjp1cfhi.b6ae3cf4c3c3c32429b758d96758c67e68439616.file_l8kc6gzz77efh8dl0.S3_link_of_the_video.mp4,00:00:13,00:00:17,325,425,2022-04-06 15:03:32,olaplex,Another onewe are OBSESSED  #olaplextreatment #olaplex #olaplex9feelingfine #transformation #hairtok #olaplexno9 #newproduct #diditmyself #springcleaning #vlog #whenwomenwin,1600000,20,5992,171,2022-09-27 15:26:15.018152,TikTok,2022
01GPKHCVYYSSWMM2KT6HFWNSWQ,01GE2A7063MMAKMJKCKANF6JQ8,OLAPLEX US,middle eastern,FACE,0.876025,01GPKHCVYYKGMS7X5YN7MTPWS5,https://www.tiktok.com/@olaplex/video/7079887979744890154,j_l8kbsuijetjp1cfhi.9b89177bb4f60b331d76a6b0d289b08b754d1e96.file_l8kc6uo31fxowbz1rq.S3_link_of_the_video.mp4,00:00:33,00:00:34,825,850,2022-03-27 21:01:16,olaplex,"Keep whats in the air out of your hair with the new #OLAPLEX N.9 Bond Protector Nourishing Hair Serum! Potent, antioxidant-rich Red Algae Extract pairs with OLAPLEX Bond Building Technology in a weightless, leave-in, silicone-free hair serum that acts as a shield from pollution, heat, and free radicals before they damage hair.  See satin shine, style memory, bounceback curls, tangle and static control, plus heat protection up to 450F. #OLAPLEXserum",10800,12,335,16,2022-09-27 15:26:27.153614,TikTok,2022
01GPKHCWDKA970H6DN5EJCHYGB,01GE2A7067XR3SPK24N7ZK9VH9,OLAPLEX US,indian,FACE,0.901611,01GPKHCWDKSQCPBQMJ2BJ466C1,https://www.tiktok.com/@olaplex/video/7079065222757109035,j_l8kbsuijetjp1cfhi.c5afc8bc8703523cd90eccd0de3ee23b33b32df6.file_l8kc73e1miazdp8d9.S3_link_of_the_video.mp4,00:00:14,00:00:15,350,375,2022-03-25 15:48:34,olaplex,We LOVE a good N.3 treatment. Run over to @sephora to start today!  #olaplex #olaplextreatment #olaplexno3 #hairtok #hairtutorial #sephora #transformation,427700,16,20500,23,2022-09-27 15:26:28.015403,TikTok,2022
01GPKHCWDKGV9EXJSX8YRB8HQR,01GE2A7067XR3SPK24N7ZK9VH9,OLAPLEX US,black,FACE,0.863474,01GPKHCWDKYYPXDA5D03G1BGVZ,https://www.tiktok.com/@olaplex/video/7079065222757109035,j_l8kbsuijetjp1cfhi.c5afc8bc8703523cd90eccd0de3ee23b33b32df6.file_l8kc73e1miazdp8d9.S3_link_of_the_video.mp4,00:00:00,00:00:11,0,275,2022-03-25 15:48:34,olaplex,We LOVE a good N.3 treatment. Run over to @sephora to start today!  #olaplex #olaplextreatment #olaplexno3 #hairtok #hairtutorial #sephora #transformation,427700,16,20500,23,2022-09-27 15:26:28.015403,TikTok,2022
01GPKHD01GR1NCK991YGYPPC7A,01GE2A706B4H86F92SVKBDDYQK,OLAPLEX US,middle eastern,FACE,0.882177,01GPKHD01GSBXEP0YFPG1XNPZN,https://www.tiktok.com/@olaplex/video/7079062394701450538,j_l8kbsuijetjp1cfhi.35bd1117fe9d466f0fb0cd8243821a93bd7bd609.file_l8kc5zu01pihhpizlr.S3_link_of_the_video.mp4,00:00:24,00:00:24,600,600,2022-03-25 15:37:35,olaplex,OLAPLEX N.6 leave-in styling treatment and N.7 Bonding Oil to treat while lookin chic! Available @sephora  #olaplex #olaplextreatment #olaplexbun #olaplexno7 #olaplexno6 #slickbun #hairtok #hairtutorial,1100000,20,32200,61,2022-09-27 15:26:29.354749,TikTok,2022
01GPKHCV72DP12WZ40ZS7769XZ,01GE2A7072QKHGEY2GWZ1FTAC0,OLAPLEX US,black,FACE,0.887522,01GPKHCV72FQYW1X6RDYZWS1K1,https://www.tiktok.com/@olaplex/video/7079061120312446254,j_l8kbsuijetjp1cfhi.badcf25de6715d34c5c39bba8ffa00d65253b11c.file_l8kc6eaymrhzoivit.S3_link_of_the_video.mp4,00:00:00,00:00:03,0,75,2022-03-25 15:32:38,olaplex,Who else uses OLAPLEX to relax? N.3 available @sephora  #olaplex #olaplextreatment #olaplexno3 #sephora #hairtutorial #hairtok,1700000,15,85400,9,2022-09-27 15:26:30.863048,TikTok,2022
