tag_id,asset_id,brand_name,tag_name,tag_type,confidence,detection_id,video_url,download_link,start_time_stamp,end_time_stamp,start_frame,end_frame,publication_date,title,description,views,comments,likes,shares,created_at,social_media,publication_year
01GPKKQ3FHWXQ38QXQ5SVCG8JQ,01GE2B5W6NWDANGC9T2WA7Y2CH,Wella US,middle eastern,FACE,0.874075,01GPKKQ3FHMA0YAC01K3QXHHWG,https://www.tiktok.com/@wellahair/video/6958848523789995269,j_l8kbzdt77mnikibtg.cff87e6c62adc191c41d09a663e76aacbee44480.file_l8kcaxwgnoe8tuqi0.S3_link_of_the_video.mp4,00:00:12,00:00:13,300,325,2021-05-05 16:46:24,wellahair,Golden goddess  There's nothing better than this #hairtransformation by @calumtierney1  #wellahair #haircolor #hairtutorial #fyp #hairtok #hairgoal,7225,0,203,7,2022-09-27 15:21:59.340617,TikTok,2021
01GPKKQ3FHY9BHNQ4XMNXP3XES,01GE2B5W6NWDANGC9T2WA7Y2CH,Wella US,white,FACE,0.861951,01GPKKQ3FHN79KXBJPZKWZG0DT,https://www.tiktok.com/@wellahair/video/6958848523789995269,j_l8kbzdt77mnikibtg.cff87e6c62adc191c41d09a663e76aacbee44480.file_l8kcaxwgnoe8tuqi0.S3_link_of_the_video.mp4,00:00:11,00:00:11,275,275,2021-05-05 16:46:24,wellahair,Golden goddess  There's nothing better than this #hairtransformation by @calumtierney1  #wellahair #haircolor #hairtutorial #fyp #hairtok #hairgoal,7225,0,203,7,2022-09-27 15:21:59.340617,TikTok,2021
01GPKKQ87BX4A8S0BJ6YS8KSNG,01GE2B5W837JB9CAEKCKF50BBG,Wella US,white,FACE,0.859729,01GPKKQ87B7D1J7Y619JHJKX71,https://www.tiktok.com/@wellahair/video/6953645481931164934,j_l8kbzdt77mnikibtg.b950e4315106067853a658b88bb463224a1f762b.file_l8kcbr612jb6h51wne.S3_link_of_the_video.mp4,00:00:02,00:00:02,50,50,2021-04-21 16:15:57,wellahair,"""I can still see yellow""  How relatable is this from @daisygoord?  #wellahair #salonlife #hairdresserlife #fyp #blondehair #hairhumor #hairdresser",9945,2,191,8,2022-09-27 15:22:04.827825,TikTok,2021
01GPKKQAZTB0YAMF2AC35RG36J,01GE2B5W85SRRADE2WTWWBYBX0,Wella US,white,FACE,0.879934,01GPKKQAZTNH3JA7DG2D29S8TR,https://www.tiktok.com/@wellahair/video/6950687842779581702,j_l8kbzdt77mnikibtg.73d47448a7f285d265793799227a1fe44451413c.file_l8kcc913p5fty7u6m.S3_link_of_the_video.mp4,00:00:09,00:00:15,225,375,2021-04-13 16:58:47,wellahair, Were #starstruck by this #PinkHair from @jhair_stylist  #colorfreshmask #wellahair #hairtransformation #haircolor #fyp #hairstyles #satisfying,14500,6,360,4,2022-09-27 15:22:05.197509,TikTok,2021
01GPKKQJFTY23V8Q0QK7EZ5XZ6,01GE2B5W9C3DZXW0J0CZHYQ2ST,Wella US,middle eastern,FACE,0.884171,01GPKKQJFTHQ57G2BA59DH05ER,https://www.tiktok.com/@wellahair/video/6943896983115549958,j_l8kbzdt77mnikibtg.a93016c4ae3169732c2e2c4c5963b37e0df18690.file_l8kcbs2m2hydgdo2aq.S3_link_of_the_video.mp4,00:00:06,00:00:14,150,350,2021-03-26 09:46:55,wellahair,"Big, bold and beautiful  We love this #hairtransformation by @lotufo6  #wellahair #curlyhair #hairhack #hairoftiktok #fyp #hairtransformation #hair",12600,1,310,2,2022-09-27 15:22:07.95785,TikTok,2021
01GPKKQJ0BK85PDW1Z29J8SDDP,01GE2B5W9HH5TYTHQ4VKTQV0ZE,Wella US,middle eastern,FACE,0.94362,01GPKKQJ0BQQ8X5PPX1ANS3G0T,https://www.tiktok.com/@wellahair/video/6945510894357040389,j_l8kbzdt77mnikibtg.d5bb47a95c7ebea18ef600f2e1982f000e25e7d7.file_l8kcav3mg4493l541.S3_link_of_the_video.mp4,00:00:02,00:00:02,50,50,2021-03-30 18:09:35,wellahair,Think pink like @indiaalexandrial and try out our #ColorFreshMask in Rose Blaze  #wellahair #haircolor #pinkhair #hairdye #foryou #hairtutorials #fy,20400,5,502,47,2022-09-27 15:22:07.416219,TikTok,2021
01GPKKQQCMJSRE6KEN3N1XPFF7,01GE2B5W9WCRKM1NNS83H980BZ,Wella US,latino,FACE,0.854884,01GPKKQQCM37VTTNJ9EF965RDX,https://www.tiktok.com/@wellahair/video/6938001028612738310,j_l8kbzdt77mnikibtg.e831525a052b7b0dea5705ec9aa6870120e52fb9.file_l8kcfdkwokzb945qi.S3_link_of_the_video.mp4,00:00:04,00:00:04,100,100,2021-03-10 12:27:32,wellahair,"On Wednesdays, we wear  pink  Let us know if you would try this #pinkhair by @bersbottledbeauty  #wellahair #hairdye #hairtransformation #fyp",11600,0,408,16,2022-09-27 15:22:12.074896,TikTok,2021
01GPKKR35F7S6JJPWRNGFGEJ78,01GE2B5WA5VX49NNC4F67SD9SH,Wella US,white,FACE,0.916743,01GPKKR35FDRTB7E27PR13P67H,https://www.tiktok.com/@wellahair/video/6935021332761431302,j_l8kbzdt77mnikibtg.83673f0aefb5f755742ad71acb2f4c0c0218bd79.file_l8kcbiqm5x4io9ny2.S3_link_of_the_video.mp4,00:00:24,00:00:30,600,750,2021-03-02 11:45:07,wellahair,Look at this bubble braid babe by @michaelgrayhair  #WellaTip: use #EIMI Glam Mist for a strong hold  #wellahair #hairhack #learnontiktok #fyp #fy,9850,0,207,13,2022-09-27 15:22:13.481798,TikTok,2021
01GPKKR8NA8BWG2P5JD7BBGN7P,01GE2B5WBH5ZTC0Y1Z62CKRJPJ,Wella US,white,FACE,0.884904,01GPKKR8NAM7GRTJEB8VYFCEEM,https://www.tiktok.com/@wellahair/video/6929881821773581574,j_l8kbzdt77mnikibtg.6380d3bfca10eab5eb7a5fecbb6cfdcefae52216.file_l8kcbyh12ldx7gq5j3.S3_link_of_the_video.mp4,00:00:06,00:00:11,150,275,2021-02-16 15:20:59,wellahair,#WellaPink to make everyone wink  We LOVE this #ColorFreshMask on @aimee1720  #wellahair #hairdye #hairtransformation #fyp #foryou #satisfying,33800,15,1265,64,2022-09-27 15:22:15.302538,TikTok,2021
01GPKKRSXZTD8VH700116J8VK0,01GE2B5WFXDG7MRSGZ0A6FD9JG,Wella US,white,FACE,0.871299,01GPKKRSXZP08FCM1THB7X51GW,https://www.tiktok.com/@wellahair/video/6919873013873708290,j_l8kbzdt77mnikibtg.8c79eb83e14ad749dc2d2efa1e8a014cf58e882c.file_l8kcbyqtii8uz3msl.S3_link_of_the_video.mp4,00:00:00,00:00:07,0,175,2021-01-20 16:01:30,wellahair,Fresh and not fast fading  We love our #ColorFreshMask on @nancylevanti  #wellahair #hairdye #hairtransformation #fyp #foryou #hairhack #hairstyle,9406,8,201,15,2022-09-27 15:22:20.116867,TikTok,2021
01GPKKRTWR8GQBH6YMG01TY463,01GE2B5WPBDAQJQES9P4WYTHB6,Wella US,white,FACE,0.859607,01GPKKRTWRXH8MB4Y7N9601T2X,https://www.tiktok.com/@wellahair/video/6916545172713032962,j_l8kbzdt77mnikibtg.19a6589ac0a19cc4249a9f795328ad0011dad124.file_l8kcct7lgtazpga1c.S3_link_of_the_video.mp4,00:00:01,00:00:09,25,225,2021-01-11 16:47:47,wellahair,@nancylevanti is keeping it minty fresh with our #ColorFreshMask #wellahair #hairtransformation #hairhack #haircolor #fyp #foryou #haircolor #hair,108600,19,1816,73,2022-09-27 15:22:21.143656,TikTok,2021
01GPKKRYRPD34FH6NF71HRAWW1,01GE2B5WPQHK9VTN9XT469N1BT,Wella US,white,FACE,0.873058,01GPKKRYRPPN934H7ZFJM49DK9,https://www.tiktok.com/@wellahair/video/6955413252062858502,j_l8kbzdt77mnikibtg.ca1f67656e38125b549a36669728c336f4ca712b.file_l8kcauiq2j3nmpay22.S3_link_of_the_video.mp4,00:00:00,00:00:08,0,200,2021-04-26 10:35:54,wellahair,We call this look by @oliveandcopontefract simply STUNNING  #wellahair #colorfreshmask #brunettehair #hairtransformation #hairtutorial #fyp,31300,7,1109,55,2022-09-27 15:22:02.897757,TikTok,2021
01GPKHFCZPJ0QRN8GN1BTE82K3,01GE2A70EEBEQ6B56VNTY9E6FT,OLAPLEX US,middle eastern,FACE,0.887785,01GPKHFCZPQ35G2015RE87TDNR,https://www.tiktok.com/@olaplex/video/7046875218307992879,j_l8kbsuijetjp1cfhi.02ff520c79f4fab6e8fe195d3e6b3a347f7a0da9.file_l8kc5xu5pbh9jlnl6.S3_link_of_the_video.mp4,00:00:05,00:00:05,125,125,2021-12-28 21:54:54,olaplex,@Lizzy Drizzy revived her gorgeous curls with the #OLAPLEX Bond Maintenance System- we are in LOVE Available in-store and online @sephora & @sephoracanada today! #hairtok #curlyhairtips #curlyhaircare #curlyhair #workofart #naturalhaircare #StepandFlex,80300,18,3722,84,2022-09-27 15:27:36.150549,TikTok,2021
01GPKHG2KPY20EWQANYW6WC14J,01GE2A70EQWE9KMEX4RMZNZXM4,OLAPLEX US,black,FACE,0.85179,01GPKHG2KPV1YA68GSPRP5PMVH,https://www.tiktok.com/@olaplex/video/7044690224190016814,j_l8kbsuijetjp1cfhi.1e6c81331d9def03d76c9dd3107d71c69e9ced38.file_l8kc7abxl1h9wvsum.S3_link_of_the_video.mp4,00:00:09,00:00:14,225,350,2021-12-23 00:36:01,olaplex,@afnandano walks us through her 90s inspired blowout style using #OLAPLEX N.7! #hairtok #olaplexroutine #90sblowout #90saesthetic #blowoutathome #blowouttutorial #hairinspo #hairtutorial #hairstyle,26100,5,598,16,2022-09-27 15:27:37.845103,TikTok,2021
01GPKHG2MFW4KX8E4QVJ9K6858,01GE2A70EQWE9KMEX4RMZNZXM4,OLAPLEX US,latino,FACE,0.856701,01GPKHG2MFJGBPJ9J04TK0P23T,https://www.tiktok.com/@olaplex/video/7044690224190016814,j_l8kbsuijetjp1cfhi.1e6c81331d9def03d76c9dd3107d71c69e9ced38.file_l8kc7abxl1h9wvsum.S3_link_of_the_video.mp4,00:00:20,00:00:20,500,500,2021-12-23 00:36:01,olaplex,@afnandano walks us through her 90s inspired blowout style using #OLAPLEX N.7! #hairtok #olaplexroutine #90sblowout #90saesthetic #blowoutathome #blowouttutorial #hairinspo #hairtutorial #hairstyle,26100,5,598,16,2022-09-27 15:27:37.845103,TikTok,2021
01GPKHFKM6MPD8ZD75KZ577E4B,01GE2A70ETTQWVA5K5VSD88FXF,OLAPLEX US,black,FACE,0.855709,01GPKHFKM6ZGWZP1NYH7KWB39J,https://www.tiktok.com/@olaplex/video/7044278888608058671,j_l8kbsuijetjp1cfhi.16d96eb8dd220164eebc809f7f31081cd359803a.file_l8kc6das2cj2redtbg.S3_link_of_the_video.mp4,00:00:21,00:00:23,525,575,2021-12-21 21:59:49,olaplex,#OLAPLEX Myth busting with @tiktokbeautyguru #hairtok #olaplexroutine #healthyhaircare #hairfacts #hairhacks #hairrepair #Shopwithme,65200,19,2708,58,2022-09-27 15:27:38.226545,TikTok,2021
01GPKHFPP4BJZGAZBXC1TB8ZK4,01GE2A70FKYG99NYGDM79EPW6V,OLAPLEX US,white,FACE,0.85994,01GPKHFPP4JFGTPP49TEH3B5N5,https://www.tiktok.com/@olaplex/video/7041671254402977070,j_l8kbsuijetjp1cfhi.42529148bfcd65d3a0907d09be7c3162803a0524.file_l8kc64311ufu4mnw0g.S3_link_of_the_video.mp4,00:00:00,00:00:06,0,150,2021-12-14 21:20:52,olaplex,Who is on team scoop it up from the floor? #olaplex #olaplextreatment #iwillneverfinanciallyrecoverfromthis,823100,20,83000,371,2022-09-27 15:27:42.611425,TikTok,2021
01GPKHFX338AN878GVQVRDQ8A1,01GE2A70FRGNZDGNC33TKM025A,OLAPLEX US,middle eastern,FACE,0.883744,01GPKHFX330VEGG17JXD41YFHS,https://www.tiktok.com/@olaplex/video/7039835600371060014,j_l8kbsuijetjp1cfhi.cec4888688a76d1b48612a9195fa2bd49948426c.file_l8kc6hgx2lpfnu21dr.S3_link_of_the_video.mp4,00:00:00,00:00:06,0,150,2021-12-09 22:37:36,olaplex,@_hairbymi__ on why she spends so much on #OLAPLEX  #hairtok #writeoffs #hairstylisthumor #ShareTheMagic #treatyourself #holidaycountdown,18200,2,681,11,2022-09-27 15:27:44.724211,TikTok,2021
01GPKHFX4C817NKSAJAB4F9GNF,01GE2A70FRGNZDGNC33TKM025A,OLAPLEX US,white,FACE,0.878911,01GPKHFX4CQBK5SMNRB35R1T9P,https://www.tiktok.com/@olaplex/video/7039835600371060014,j_l8kbsuijetjp1cfhi.cec4888688a76d1b48612a9195fa2bd49948426c.file_l8kc6hgx2lpfnu21dr.S3_link_of_the_video.mp4,00:00:13,00:00:13,325,325,2021-12-09 22:37:36,olaplex,@_hairbymi__ on why she spends so much on #OLAPLEX  #hairtok #writeoffs #hairstylisthumor #ShareTheMagic #treatyourself #holidaycountdown,18200,2,681,11,2022-09-27 15:27:44.724211,TikTok,2021
01GPKHFZX5PWDRXS88BF5BS2HF,01GE2A70G37WEWTSA5BM50PM1M,OLAPLEX US,white,FACE,0.858885,01GPKHFZX5TMVQPB1T0Y52S90T,https://www.tiktok.com/@olaplex/video/7036118524594588975,j_l8kbsuijetjp1cfhi.c05e3e4f43bb8eaf4d9b67eb94ec26d22da93b25.file_l8kc631wmyalvfe47.S3_link_of_the_video.mp4,00:00:00,00:00:07,0,175,2021-11-29 22:13:26,olaplex,@rankandstyle took our breath away with this 4P glow-up! Drop your favorite purple emojis in the comments if you are as obsessed as we are! #hairtok #blondehaircare #selfcareforhair #shopwithme,78000,20,3300,213,2022-09-27 15:27:46.514045,TikTok,2021
01GPKHFZX6A6316YQJF1MZJZN7,01GE2A70G37WEWTSA5BM50PM1M,OLAPLEX US,middle eastern,FACE,0.861392,01GPKHFZX6DRPVBZN5C7M4RN0E,https://www.tiktok.com/@olaplex/video/7036118524594588975,j_l8kbsuijetjp1cfhi.c05e3e4f43bb8eaf4d9b67eb94ec26d22da93b25.file_l8kc631wmyalvfe47.S3_link_of_the_video.mp4,00:00:11,00:00:11,275,275,2021-11-29 22:13:26,olaplex,@rankandstyle took our breath away with this 4P glow-up! Drop your favorite purple emojis in the comments if you are as obsessed as we are! #hairtok #blondehaircare #selfcareforhair #shopwithme,78000,20,3300,213,2022-09-27 15:27:46.514045,TikTok,2021
01GPKHG3MRV4AFEB3XS8CW9DSB,01GE2A70GAVYHR2JYDSYC8AFKA,OLAPLEX US,white,FACE,0.87142,01GPKHG3MR9D47C71R54Z02DXM,https://www.tiktok.com/@olaplex/video/7034991289863114031,j_l8kbsuijetjp1cfhi.899a4da10aa2ef594af85c5496b9f64ffad06112.file_l8kc6eu31aji99m4l4.S3_link_of_the_video.mp4,00:00:00,00:00:08,0,200,2021-11-26 21:19:12,olaplex,Buy 2 full-size products and get No.6 for free! The offer runs from 11/26-11/29  #blackfriday #olaplex #olaplextreatment,35900,5,1285,8,2022-09-27 15:27:47.921399,TikTok,2021
01GPKHGDGY8Z4CT1W0XZ0KEEQV,01GE2A70GHJVDSRZCRV3RFWKWZ,OLAPLEX US,middle eastern,FACE,0.855497,01GPKHGDGYEPTNGQTVHGHMQFF1,https://www.tiktok.com/@olaplex/video/7033132944659139846,j_l8kbsuijetjp1cfhi.f624e4e0cc8f5a2f7ca1abb999dd8d3cbb850c12.file_l8kc6op21th3gpuuw8.S3_link_of_the_video.mp4,00:00:10,00:00:13,250,325,2021-11-21 21:07:51,olaplex,@hairabu_ shows us how he used #OLAPLEX to create this mens perm transformation! #hairtok #curlyhair #perm #styleinspo,235000,20,5652,330,2022-09-27 15:27:50.094867,TikTok,2021
01GPKHG6X34CENY4BG9EYW3BZX,01GE2A70GKDYF9HREJ2H6A3HMJ,OLAPLEX US,white,FACE,0.85846,01GPKHG6X3Q4T86SMVRPRPDPH3,https://www.tiktok.com/@olaplex/video/7032467920911437102,j_l8kbsuijetjp1cfhi.93c58762c0675a216e92edcd821bf614098004bb.file_l8kc6u6z1qxp1pt976.S3_link_of_the_video.mp4,00:00:00,00:00:03,0,75,2021-11-20 02:07:13,olaplex,Soare we famous now? #olaplex #olaplextreatment #omgitshappening #100kfollowers,19200,17,900,7,2022-09-27 15:27:51.159807,TikTok,2021
01GPKHGEPB0F09NEH3E70DD1GB,01GE2A70GW67SMWZRJPEVBGEH4,OLAPLEX US,asian,FACE,0.881705,01GPKHGEPB27JJ6AP86Y2QE2A1,https://www.tiktok.com/@olaplex/video/7031292458877193478,j_l8kbsuijetjp1cfhi.6b77e5ba0e851c40d51825afb1899bcf7be11960.file_l8kc6f983o5u168j5.S3_link_of_the_video.mp4,00:00:02,00:00:02,50,50,2021-11-16 22:05:50,olaplex,Couple taps of N.7 and you'll be in FULL control of your oil #olaplex #olaplextreatment #hitit,33000,17,1892,13,2022-09-27 15:27:53.85712,TikTok,2021
01GPKHGPKVPPPWW1651CR3GJ7C,01GE2A70H4R19CTASYKYVQMGT9,OLAPLEX US,black,FACE,0.866694,01GPKHGPKVYXMKNRB4RPAZ5EAT,https://www.tiktok.com/@olaplex/video/7030564287299063086,j_l8kbsuijetjp1cfhi.1998f5c96f3dc1e49d5cf8def6b35f4f681825eb.file_l8kc6o8ngf86ozp6b.S3_link_of_the_video.mp4,00:00:19,00:00:27,475,675,2021-11-14 23:00:17,olaplex,Watch @sabrinaporsche revive her kinky curly half wig with #OLAPLEX #hairtok #maneaddicts #wigwork #dayinmylife,17100,3,369,6,2022-09-27 15:27:55.565705,TikTok,2021
01GPKHHBGC1GVH26EAT7MDJ293,01GE2A70HGA0KM51QPG7XKRNQ1,OLAPLEX US,white,FACE,0.867044,01GPKHHBGCCCNW4TV2DJ94NC23,https://www.tiktok.com/@olaplex/video/7031293820503411974,j_l8kbsuijetjp1cfhi.331a2971efb404b60bc039a972c96fa6e5d261ff.file_l8kc9dw4167285q2lu.S3_link_of_the_video.mp4,00:00:09,00:00:59,225,1475,2021-11-16 22:11:07,olaplex,"#OLAPLEX saved my hair, changed my hair & now it tones my hair -@alexa.serowik #hairtok #olaplex4p #blondehaircare #manifestation",14100,4,303,16,2022-09-27 15:27:53.538713,TikTok,2021
01GPKHHAXVH55N0FBTX733NDDS,01GE2A70HSQNZ58VZZW5954FX4,OLAPLEX US,black,FACE,0.939682,01GPKHHAXVVGF4W016ZQ58CY84,https://www.tiktok.com/@olaplex/video/7026826915805695278,j_l8kbsuijetjp1cfhi.09a388fd757e65607eaf4cc5a43e067813ed2d39.file_l8kc7kzr17cfy1qog.S3_link_of_the_video.mp4,00:00:05,00:00:20,125,500,2021-11-04 21:17:15,olaplex,Join @ajcurlss  as she uses #OLAPLEX for the first time to repair her curly hair!! #olaplexjourney #selfcareforhair #olaplexroutine #hairrepair,23100,10,942,41,2022-09-27 15:27:59.513766,TikTok,2021
01GPKHGXR05VTBFDS0YZNT0TH4,01GE2A70HY06ZCGXSFAB17QSMN,OLAPLEX US,asian,FACE,0.857174,01GPKHGXR053MX9SW00JZ9EAWV,https://www.tiktok.com/@olaplex/video/7026420627623906607,j_l8kbsuijetjp1cfhi.18a02ab221c21028f43fbe1cae82dea8f6097967.file_l8kc6f3lr3k9x44di.S3_link_of_the_video.mp4,00:00:00,00:00:05,0,150,2021-11-03 19:00:39,olaplex,Which type are you?  #olaplex #olaplextreatment #olaplexconditioner,246700,20,11500,19,2022-09-27 15:28:00.613191,TikTok,2021
01GPKHH7F0M50MQ0VRG34D59D3,01GE2A70J55R4Q6DDQWT0ENX5Q,OLAPLEX US,latino,FACE,0.870422,01GPKHH7F06B10TRKNSDGFB8D6,https://www.tiktok.com/@olaplex/video/7025714618609929518,j_l8kbsuijetjp1cfhi.94a529f72f297189db57322e00546ee7c006bf5f.file_l8kc5yzln3eaxpstx.S3_link_of_the_video.mp4,00:00:00,00:00:00,0,0,2021-11-01 21:20:58,olaplex,"Catch @stephgrassodietitian discussing The media & picture perfect health, on the #OLAPLEX Beauty Uncovered Podcast! Full episode on Apple & Spotify! #healthtok  #bodypositive",8731,1,99,1,2022-09-27 15:28:02.278183,TikTok,2021
01GPKHH3MCY72SAX7KEMJ2F85J,01GE2A70J7A1JA7TKH4E7T2G7P,OLAPLEX US,white,FACE,0.909494,01GPKHH3MCYP3QT938KW36VB1C,https://www.tiktok.com/@olaplex/video/7025709878517861679,j_l8kbsuijetjp1cfhi.71d455f57ba726ffe0e2d29f8a09d0df65787259.file_l8kc73kr1oou3zpgal.S3_link_of_the_video.mp4,00:00:00,00:00:16,0,400,2021-11-01 21:02:34,olaplex,"It's true, you are the most beautiful person in the world  #olaplex #olaplextreatment #duetwithme",9701,5,241,0,2022-09-27 15:28:02.44811,TikTok,2021
01GPKHH3NPRA9MX658BB61YXPX,01GE2A70J7A1JA7TKH4E7T2G7P,OLAPLEX US,asian,FACE,0.864012,01GPKHH3NPG3MEYZ2VT2WJA1V4,https://www.tiktok.com/@olaplex/video/7025709878517861679,j_l8kbsuijetjp1cfhi.71d455f57ba726ffe0e2d29f8a09d0df65787259.file_l8kc73kr1oou3zpgal.S3_link_of_the_video.mp4,00:00:13,00:00:16,325,400,2021-11-01 21:02:34,olaplex,"It's true, you are the most beautiful person in the world  #olaplex #olaplextreatment #duetwithme",9701,5,241,0,2022-09-27 15:28:02.44811,TikTok,2021
01GPKHH11D08VR2X7THF89FN1A,01GE2A70JA13AKK5KSBGB02RZG,OLAPLEX US,white,FACE,0.875259,01GPKHH11D0P71GJXV3WECBA9J,https://www.tiktok.com/@olaplex/video/7028664345878007086,j_l8kbsuijetjp1cfhi.7b186a2aad9f4f63fb19084e7d670c3a20c36636.file_l8kc6fhq26m1bm837h.S3_link_of_the_video.mp4,00:00:06,00:00:10,150,250,2021-11-09 20:07:26,olaplex,We love our OLAPLEX family  #olaplex #olaplextreatment #loveyouguys #kardashians,16400,13,1024,5,2022-09-27 15:27:58.308394,TikTok,2021
01GPKHH11D7C6F1KRTEGRP8YQK,01GE2A70JA13AKK5KSBGB02RZG,OLAPLEX US,middle eastern,FACE,0.880058,01GPKHH11DZN0F6G3TE3Z0AXGA,https://www.tiktok.com/@olaplex/video/7028664345878007086,j_l8kbsuijetjp1cfhi.7b186a2aad9f4f63fb19084e7d670c3a20c36636.file_l8kc6fhq26m1bm837h.S3_link_of_the_video.mp4,00:00:10,00:00:10,250,250,2021-11-09 20:07:26,olaplex,We love our OLAPLEX family  #olaplex #olaplextreatment #loveyouguys #kardashians,16400,13,1024,5,2022-09-27 15:27:58.308394,TikTok,2021
01GPKHH9W94XYS4GBF1X0SEQMR,01GE2A70JDVKYV89G345RY2GYW,OLAPLEX US,latino,FACE,0.860557,01GPKHH9W9AGV8QRGNX8XG87CB,https://www.tiktok.com/@olaplex/video/7024941149450177797,j_l8kbsuijetjp1cfhi.433e4f8c7dbff446282ce0595fdef6320d32fe6e.file_l8kc5rnrd3x6q7uiu.S3_link_of_the_video.mp4,00:00:27,00:00:27,675,675,2021-10-30 19:19:30,olaplex,THAT girl glam blowdry @BRITTANY SULLIVAN. Using #olaplex N6 & N7  #hairtok #hairtutorial #healthyhair,10800,4,214,11,2022-09-27 15:28:03.114482,TikTok,2021
01GPKHH8WAXVVS585JPH1HFYQG,01GE2A70JM8MXV1ATFPXAVEDZW,OLAPLEX US,asian,FACE,0.866943,01GPKHH8WA1Y7MYR11MH0MCDVM,https://www.tiktok.com/@olaplex/video/7024581266200792366,j_l8kbsuijetjp1cfhi.fc1fc0325c7249d7fdc40f3fd1593affff4ef358.file_l8kc5ply2nmkedy471.S3_link_of_the_video.mp4,00:00:00,00:00:13,0,325,2021-10-29 20:02:59,olaplex,Screaming for halloween and purple shampoo #olaplex #olaplextreatment #olaplexno4p #halloween,10300,5,216,1,2022-09-27 15:28:04.028399,TikTok,2021
01GPKHHCDCTACA6EPZ2M2P02JX,01GE2A70JQ1G8BKR2R2WCP01EB,OLAPLEX US,white,FACE,0.885085,01GPKHHCDCG7DT5KX5W5X83KKT,https://www.tiktok.com/@olaplex/video/7024213838253837573,j_l8kbsuijetjp1cfhi.87576691d970568faee9a2fb7f2eab82b3eb448b.file_l8kc5nph5cg3cqgy6.S3_link_of_the_video.mp4,00:00:00,00:00:28,0,700,2021-10-28 20:17:10,olaplex,Duet us and spread the love of OLAPLEX  #olaplex #olaplextreatment #putafingerdown,7923,3,158,3,2022-09-27 15:28:04.369709,TikTok,2021
01GPKHH9RRNWGJNYBJKA2TN0KP,01GE2A70JX2SFYM9J25RHNQ2M6,OLAPLEX US,asian,FACE,0.88336,01GPKHH9RRXRA3QWBQABV65P7B,https://www.tiktok.com/@olaplex/video/7023840066061503749,j_l8kbsuijetjp1cfhi.6863568c6ca99a4bcfdb77599eba57999bc8d2f6.file_l8kc5xkj114b0uy5a6.S3_link_of_the_video.mp4,00:00:00,00:00:07,0,175,2021-10-27 20:06:44,olaplex,What activites does everyone do while No.0 and No.3 work their magic?  #olaplex #olaplextreatment #olaplexno3 #olaplexno0,16600,7,679,3,2022-09-27 15:28:05.197123,TikTok,2021
01GPKHHEB35AXHMF441EARZWCP,01GE2A70K12E5P5QTBNPYVF4W0,OLAPLEX US,asian,FACE,0.920097,01GPKHHEB3JPA79K2K03F4EP18,https://www.tiktok.com/@olaplex/video/7023471000201301253,j_l8kbsuijetjp1cfhi.f2204040799a83d7916cce9994e92716c26f6a75.file_l8kc6g8hr0msoo9vj.S3_link_of_the_video.mp4,00:00:03,00:00:07,75,175,2021-10-26 20:14:35,olaplex,Purple shampoo + blonde hair = A Princess  #olaplex #olaplextreatment #aprincessdoesntcry,8885,4,344,2,2022-09-27 15:28:06.554199,TikTok,2021
01GPKHHEC8Z6KDK5SDJ4N042FM,01GE2A70K12E5P5QTBNPYVF4W0,OLAPLEX US,white,FACE,0.876874,01GPKHHEC87P0XEXG91FNPM2XY,https://www.tiktok.com/@olaplex/video/7023471000201301253,j_l8kbsuijetjp1cfhi.f2204040799a83d7916cce9994e92716c26f6a75.file_l8kc6g8hr0msoo9vj.S3_link_of_the_video.mp4,00:00:14,00:00:20,350,500,2021-10-26 20:14:35,olaplex,Purple shampoo + blonde hair = A Princess  #olaplex #olaplextreatment #aprincessdoesntcry,8885,4,344,2,2022-09-27 15:28:06.554199,TikTok,2021
01GPKHHT96QWH7DXEVZG0QFRE9,01GE2A70K4Q2K9E0CT0ER9AY87,OLAPLEX US,white,FACE,0.88881,01GPKHHT963NR2SKCCSS19FS2B,https://www.tiktok.com/@olaplex/video/7025334766924729605,j_l8kbsuijetjp1cfhi.e4069615990e790a32be1070e2097b2dcdef224f.file_l8kc6l6gvzm9mjrha.S3_link_of_the_video.mp4,00:00:13,00:00:25,325,625,2021-10-31 20:46:56,olaplex,Last Minute Halloween Look with #OLAPLEX @had.payan #halloweenhair #vampire #hairtok #hairtutorial,7784,4,106,1,2022-09-27 15:28:02.797685,TikTok,2021
01GPKHHJDT0649QVJNBYXCR318,01GE2A70K7WM2069WDTCHE78K5,OLAPLEX US,white,FACE,0.851521,01GPKHHJDTSP2JN5P822HYJPV5,https://www.tiktok.com/@olaplex/video/7023099423207050502,j_l8kbsuijetjp1cfhi.c962692e8a5f476f85abf0827abcafdd9077bdab.file_l8kc6orr1fkjvqu5fv.S3_link_of_the_video.mp4,00:00:02,00:00:17,50,425,2021-10-25 20:12:40,olaplex,Catch @jasminechiswell on all things vintage style on the #OLAPLEX Beauty Uncovered Podcast! Full episode on Apple & Spotify!,7804,1,172,2,2022-09-27 15:28:07.317877,TikTok,2021
