tag_id,asset_id,brand_name,tag_name,tag_type,confidence,detection_id,video_url,download_link,start_time_stamp,end_time_stamp,start_frame,end_frame,publication_date,title,description,views,comments,likes,shares,created_at,social_media,publication_year
01GPKJB2SPZ73CRBRPJH1ENAPG,01GE2AVMAPEP44DQ491CSQ0682,Living Proof US,Millennial (25-34),FACE,0.85191,01GPKJB2SPC0KRPAX28JNVCATT,https://www.tiktok.com/@livingproofinc/video/7029729746892311854,j_l8kbvgtma8e10jk1q.7e3bf557a1fefc4f43eac62fc4abdeff93f5e9c2.file_l8kc0yi22cjft9ml0c.S3_link_of_the_video.mp4,00:00:01,00:00:01,50,50,2021-11-12 17:01:50,livingproofinc,The #hair wants what the hair wants  #livingproofinc,466,0,32,0,2022-09-27 15:13:34.525953,TikTok,2021
01GPKJBAP6K95KK4RPVR0GZ09Y,01GE2AVMB0GWSTVEY0P7Q0RTNX,Living Proof US,Millennial (25-34),FACE,0.994884,01GPKJBAP6B7MCSCCCHTRE53H7,https://www.tiktok.com/@livingproofinc/video/7026823728629796143,j_l8kbvgtma8e10jk1q.30e11d325ee137861c2d909e1a970426f9dd80ce.file_l8kc05so1t9py5ggwt.S3_link_of_the_video.mp4,00:00:00,00:00:02,0,50,2021-11-04 21:04:53,livingproofinc,@Abbey Yung showed us her healthy #hairtransformation + now it's your turn! Use our audio + show us yours for a chance to win #livingproofinc #hair,336,0,19,1,2022-09-27 15:13:35.193727,TikTok,2021
01GPKJBAP71D11CY3PSZACG4N0,01GE2AVMB0GWSTVEY0P7Q0RTNX,Living Proof US,Gen Z (10-25),FACE,0.965427,01GPKJBAP7X5ANT49ETVDSSJZ7,https://www.tiktok.com/@livingproofinc/video/7026823728629796143,j_l8kbvgtma8e10jk1q.30e11d325ee137861c2d909e1a970426f9dd80ce.file_l8kc05so1t9py5ggwt.S3_link_of_the_video.mp4,00:00:14,00:00:14,350,350,2021-11-04 21:04:53,livingproofinc,@Abbey Yung showed us her healthy #hairtransformation + now it's your turn! Use our audio + show us yours for a chance to win #livingproofinc #hair,336,0,19,1,2022-09-27 15:13:35.193727,TikTok,2021
01GPKJBDGSVR9JAAVXJTDWWEXM,01GE2AVMB23SAF5VSQFPRKQFD0,Living Proof US,Gen Z (10-25),FACE,0.997616,01GPKJBDGSQMN9A02KVX8XBKYE,https://www.tiktok.com/@livingproofinc/video/7026003750468734213,j_l8kbvgtma8e10jk1q.09a5f2b1f8dc7d753d287d796f2c78e04a8896e2.file_l8kbzqg42927s6ajl3.S3_link_of_the_video.mp4,00:00:05,00:00:07,125,175,2021-11-02 16:02:56,livingproofinc,Follow along with @taylor for an easy second day style using Advanced Clean Dry Shampoo  #livingproofinc #hairstyle #hair,592,0,34,0,2022-09-27 15:13:35.317252,TikTok,2021
01GPKJBH7QFXGMR64SWS629GFX,01GE2AVMB59061DMKHQ7TVQQSN,Living Proof US,Gen Z (10-25),FACE,0.884676,01GPKJBH7QDSYRWR193K1KPD6V,https://www.tiktok.com/@livingproofinc/video/7032460311403957551,j_l8kbvgtma8e10jk1q.7beec814b9fc1849f75f751c025d48620f74a129.file_l8kbzzb0yoamxkfge.S3_link_of_the_video.mp4,00:00:00,00:00:01,0,25,2021-11-20 01:37:42,livingproofinc,Hyaluronic acid is important for scalp care too! Check out our Dry Scalp Treatment   #hyaluronicacid #livingproofinc,5015,2,141,8,2022-09-27 15:13:34.011368,TikTok,2021
01GPKJBFX7B3T3PQ6XYDWBJN3E,01GE2AVMB9QAY0E0D9A9DGKATM,Living Proof US,Gen Z (10-25),FACE,0.990041,01GPKJBFX7MAVG8F9791T0QAG5,https://www.tiktok.com/@livingproofinc/video/7023363626782215430,j_l8kbvgtma8e10jk1q.92a4c11c434bd52377feda84b01a6c0456d9840e.file_l8kbzrec1sumi764sa.S3_link_of_the_video.mp4,00:00:13,00:00:19,325,475,2021-10-26 13:17:55,livingproofinc,The go-to Halloween Fairy #hair tutorial to get voluminous curls by @Julia Salvia! Get the look using #livingproofinc products. #hairtutorial,649,1,23,0,2022-09-27 15:13:35.866722,TikTok,2021
01GPKJBFX7V1P2XSAF64YXJSHR,01GE2AVMB9QAY0E0D9A9DGKATM,Living Proof US,Millennial (25-34),FACE,0.994572,01GPKJBFX77VTTPK6V0E5FJDJ9,https://www.tiktok.com/@livingproofinc/video/7023363626782215430,j_l8kbvgtma8e10jk1q.92a4c11c434bd52377feda84b01a6c0456d9840e.file_l8kbzrec1sumi764sa.S3_link_of_the_video.mp4,00:00:09,00:00:12,225,300,2021-10-26 13:17:55,livingproofinc,The go-to Halloween Fairy #hair tutorial to get voluminous curls by @Julia Salvia! Get the look using #livingproofinc products. #hairtutorial,649,1,23,0,2022-09-27 15:13:35.866722,TikTok,2021
01GPKJC06D2EVYS7Q821XTZ7SF,01GE2AVMBH97SEW11HVMM8STV9,Living Proof US,Millennial (25-34),FACE,0.867207,01GPKJC06DVTTDYCTJMR9WABP9,https://www.tiktok.com/@livingproofinc/video/7020902589256502533,j_l8kbvgtma8e10jk1q.6364f14348fc420ceaba6a29886bf8161a3adb30.file_l8kc0noq1bcxto6tn1.S3_link_of_the_video.mp4,00:00:04,00:00:04,100,100,2021-10-19 22:07:50,livingproofinc,Audrey Hepburn #halloween tutorial by @Niharika Chandrasekar   #livingproofinc #hairstyling #hairstyle #hairtok,2323,1,31,1,2022-09-27 15:13:36.412988,TikTok,2021
01GPKJC06DTPNJHG4TFA5PZXJH,01GE2AVMBH97SEW11HVMM8STV9,Living Proof US,Gen Z (10-25),FACE,0.904662,01GPKJC06DCZ9WQNSKNDCHNYWK,https://www.tiktok.com/@livingproofinc/video/7020902589256502533,j_l8kbvgtma8e10jk1q.6364f14348fc420ceaba6a29886bf8161a3adb30.file_l8kc0noq1bcxto6tn1.S3_link_of_the_video.mp4,00:00:10,00:00:10,250,250,2021-10-19 22:07:50,livingproofinc,Audrey Hepburn #halloween tutorial by @Niharika Chandrasekar   #livingproofinc #hairstyling #hairstyle #hairtok,2323,1,31,1,2022-09-27 15:13:36.412988,TikTok,2021
01GPKJBFX0Q77HQ7GV13SR84PG,01GE2AVMBKS2JY3RJSH9EFEPNV,Living Proof US,Millennial (25-34),FACE,0.924142,01GPKJBFX09NDVW07CQ0HTKY24,https://www.tiktok.com/@livingproofinc/video/7020858901952335110,j_l8kbvgtma8e10jk1q.01cedae2989c22338784615d580f86c0736e54da.file_l8kc0ko727gbmhhhz6.S3_link_of_the_video.mp4,00:00:02,00:00:03,50,75,2021-10-19 19:18:18,livingproofinc,"Srsly tho, give the hair what it needs  #livingproofinc #wackusbonkus",664,0,26,0,2022-09-27 15:13:36.572899,TikTok,2021
01GPKJBKJKBMY4YTEFMEMJBT36,01GE2AVMBN97JS56QDXFZ81WDX,Living Proof US,Gen Z (10-25),FACE,0.992103,01GPKJBKJKDRS4B0VKAXA8CD1K,https://www.tiktok.com/@livingproofinc/video/7020439069008153862,j_l8kbvgtma8e10jk1q.c94512c42589100e83ce82f49c9506034bd62c34.file_l8kbzorl24lqjb74cm.S3_link_of_the_video.mp4,00:00:12,00:00:12,300,300,2021-10-18 16:09:08,livingproofinc,#SpookySeason + The Science of Hair challenge by @Molly Katherine! Name a better combo  #hair #hairtok #halloween #livingproofinc,444,0,19,3,2022-09-27 15:13:36.691212,TikTok,2021
01GPKJBQCB4MG1F21K5R2WZ8F8,01GE2AVMBRTA85Z6F9JM5KK6M2,Living Proof US,Gen Z (10-25),FACE,0.998389,01GPKJBQCB91XRJMS0SPR992J6,https://www.tiktok.com/@livingproofinc/video/7019084703353277702,j_l8kbvgtma8e10jk1q.2818ac30ea490bd646148edfcf2653ef4ab9ae9a.file_l8kc1bwhkhydbj5nd.S3_link_of_the_video.mp4,00:00:06,00:00:09,150,225,2021-10-15 00:33:30,livingproofinc,"@Simedar Jackson  is the Living proof  what does #healthyhair mean to you? Fill in the blank  ""I am ______""",656,0,23,0,2022-09-27 15:13:36.810418,TikTok,2021
01GPKJC1AJ1SD2343X5BJ4E81B,01GE2AVMBW0W47P20CA1XHCF5W,Living Proof US,Millennial (25-34),FACE,0.888276,01GPKJC1AJ4Z0Z9AW9YX18BR11,https://www.tiktok.com/@livingproofinc/video/7018311583248043270,j_l8kbvgtma8e10jk1q.dc8ec0a33c253d690ce4956fd97cbabad4f4de62.file_l8kbzvda1jz0nzuw6j.S3_link_of_the_video.mp4,00:00:00,00:00:03,0,75,2021-10-12 22:33:24,livingproofinc,Classic wet-to-sleek blowout vampire look for #SpookySeason by @Julia Salvia   #tutorialtuesday #hair #hairtutorial #halloween,819,1,19,0,2022-09-27 15:13:37.0902,TikTok,2021
01GPKJC1AMB9RYGASH1F01ETZR,01GE2AVMBW0W47P20CA1XHCF5W,Living Proof US,Gen Z (10-25),FACE,0.996476,01GPKJC1AMYBABTQCHS4NFEK24,https://www.tiktok.com/@livingproofinc/video/7018311583248043270,j_l8kbvgtma8e10jk1q.dc8ec0a33c253d690ce4956fd97cbabad4f4de62.file_l8kbzvda1jz0nzuw6j.S3_link_of_the_video.mp4,00:00:31,00:00:32,775,800,2021-10-12 22:33:24,livingproofinc,Classic wet-to-sleek blowout vampire look for #SpookySeason by @Julia Salvia   #tutorialtuesday #hair #hairtutorial #halloween,819,1,19,0,2022-09-27 15:13:37.0902,TikTok,2021
01GPKJBSTJA7AZKCGZFRX7PGD8,01GE2AVMBZC2BQCWX04ZM4QD55,Living Proof US,Gen Z (10-25),FACE,0.884956,01GPKJBSTJTA847Z22H422MDKB,https://www.tiktok.com/@livingproofinc/video/7016357245889907973,j_l8kbvgtma8e10jk1q.7d831cd03b77b381597ec08a86557b2c36b45ef2.file_l8kc06a681tvmunf7.S3_link_of_the_video.mp4,00:00:01,00:00:01,25,25,2021-10-07 16:09:35,livingproofinc,Restore your waves through the science of #hair  @Tanya entered our hair transformation challenge! Tag us in yours to #win #curls,817,0,36,1,2022-09-27 15:13:37.249204,TikTok,2021
01GPKJBWG9T2YQ2K1P2035JWMY,01GE2AVMCAMYTG9B72Z7TGW788,Living Proof US,Gen Z (10-25),FACE,0.93154,01GPKJBWG9J1GF003FYQNRHSAJ,https://www.tiktok.com/@livingproofinc/video/6925518545111485701,j_l8kbvgtma8e10jk1q.54e3cc02b2ef6d9094e4a0b4ba2900ccafc6b339.file_l8kbzps683equoqrk.S3_link_of_the_video.mp4,00:00:01,00:00:06,25,150,2021-02-04 21:09:10,livingproofinc,Heres how @mialanipeterson uses PhD Dry Shampoo to bring her hair back to life. #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,10000000,20,729500,1519,2022-09-27 15:13:38.963654,TikTok,2021
01GPKJBWYK8M1WD5AA7ECRGG4C,01GE2AVMCETQ5CB9BSCVXAPAFT,Living Proof US,Gen Z (10-25),FACE,0.875881,01GPKJBWYKNN2JVWZV247P8PAE,https://www.tiktok.com/@livingproofinc/video/6925413545958067461,j_l8kbvgtma8e10jk1q.a5270dc269e163ce908de9573da0d3109c8c6191.file_l8kbzs441otphicjfi.S3_link_of_the_video.mp4,00:00:00,00:00:02,0,50,2021-02-04 14:21:52,livingproofinc,Day 4 hair? No problem with PhD Dry Shampoo. @alysilverio #hairtutorial #dryshampootutorial #dryshampoo #hairtok #hairhacks #hairtransformation,537900,19,55800,34,2022-09-27 15:13:40.024696,TikTok,2021
01GPKJBXE5EP5N8ZGGQYEG74RZ,01GE2AVMCHW59N9J6TCBPARC5N,Living Proof US,Millennial (25-34),FACE,0.981335,01GPKJBXE5JGM2DAAPPEW4N2V9,https://www.tiktok.com/@livingproofinc/video/6924866151017204998,j_l8kbvgtma8e10jk1q.aec614c4b16ee8623c64d286f6e6729962f41a0e.file_l8kbzqtt2pa292vhut.S3_link_of_the_video.mp4,00:00:08,00:00:09,200,225,2021-02-03 02:57:41,livingproofinc,Using PhD Dry Shampoo to get clean hair really is this easy. @simplybeautyhacks #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,1500000,19,167600,92,2022-09-27 15:13:40.931133,TikTok,2021
01GPKJBXE5G8NXJQ369YA0PCSX,01GE2AVMCHW59N9J6TCBPARC5N,Living Proof US,Gen Z (10-25),FACE,0.875669,01GPKJBXE59YHEX3BJ8XV0JFR4,https://www.tiktok.com/@livingproofinc/video/6924866151017204998,j_l8kbvgtma8e10jk1q.aec614c4b16ee8623c64d286f6e6729962f41a0e.file_l8kbzqtt2pa292vhut.S3_link_of_the_video.mp4,00:00:01,00:00:07,25,175,2021-02-03 02:57:41,livingproofinc,Using PhD Dry Shampoo to get clean hair really is this easy. @simplybeautyhacks #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,1500000,19,167600,92,2022-09-27 15:13:40.931133,TikTok,2021
01GPKJC8VSETC2BM1QG9RGS7K9,01GE2AVMCM3ZTS801NGDG2ZEKR,Living Proof US,Gen Z (10-25),FACE,0.872034,01GPKJC8VSTXQZ09CNW8T26DXC,https://www.tiktok.com/@livingproofinc/video/7018593797105929478,j_l8kbvgtma8e10jk1q.f7c7ad05ed1779b0669b43b814510a2ea6212ef4.file_l8kc059tnbgt6qgaz.S3_link_of_the_video.mp4,00:00:00,00:00:04,0,100,2021-10-13 16:48:32,livingproofinc,The  to restoring #healthycurls from  damage. Follow along with these simple steps! #hair #hairtok #hairstyling #hairstyles,742,1,26,3,2022-09-27 15:13:36.929,TikTok,2021
01GPKJC4BB5VC8Q6H31XE2AV43,01GE2AVMDBFKKDTQ3S2YNP3SWD,Living Proof US,Gen Z (10-25),FACE,0.877871,01GPKJC4BBWT04F7PPX1ZA4YDE,https://www.tiktok.com/@livingproofinc/video/6925114731007118598,j_l8kbvgtma8e10jk1q.0762cc43f67ee496acf743e9435cd96aa4934aef.file_l8kc7hl116vetczexy.S3_link_of_the_video.mp4,00:00:00,00:00:11,0,275,2021-02-03 19:02:10,livingproofinc,How @emilydawnl gets voluminous curls on 2nd day hair with PhD Dry Shampoo. #hairtutorial #dryshampoo #hairtok #hairhacks #hairtransformation,1800000,19,177200,63,2022-09-27 15:13:43.058095,TikTok,2021
01GPKJC4SSZRFSKJBCB8NNDZS9,01GE2AVMDVG1WQ1ZRVSDSKFKAZ,Living Proof US,Gen Z (10-25),FACE,0.860197,01GPKJC4SS5FWCBCJ96MYHNQK5,https://www.tiktok.com/@livingproofinc/video/6924801462602075398,j_l8kbvgtma8e10jk1q.5f522d6af18cc76c210f3ac57114c94720be3739.file_l8kbzwwv1hbph9s9fj.S3_link_of_the_video.mp4,00:00:00,00:00:02,0,50,2021-02-02 22:46:34,livingproofinc,"Use PhD Dry Shampoo for hair that actually looks, feels, and smells clean. @lillianbabaian #hairtutorial #dryshampoo #hairtok #hairhacks",2600000,20,301500,133,2022-09-27 15:13:41.849708,TikTok,2021
01GPKJEDQP8HRGF6XCQ7AA2P58,01GE2AZGMNTKGC03T6DPT6CX4W,Paul Mitchell US,Gen Z (10-25),FACE,0.997082,01GPKJEDQP5NYW83GF8Y8W2CK4,https://www.tiktok.com/@paulmitchell/video/7039421623224601903,j_l8kbwru823t3oqp86.77d0e350cfecfac02352a55edcaff5929ecefd5b.file_l8kc0yj124bh7xajzi.S3_link_of_the_video.mp4,00:00:00,00:00:14,0,350,2021-12-08 19:51:10,paulmitchell,How to style perfectly #curlyhair using the #PaulMitchell Extra Body Sculpting Foam  #fyp #ShareTheMagic #curlroutine #curlyhairtutorial,6604,7,239,6,2022-09-27 15:12:02.195731,TikTok,2021
01GPKJEJSZ3W2XVSJ8KMX71SKN,01GE2AZGMSKC9GX5VGAFCK45EY,Paul Mitchell US,Millennial (25-34),FACE,0.920193,01GPKJEJSZHRS2E6EH7VQSGKK6,https://www.tiktok.com/@paulmitchell/video/7036114395751091502,j_l8kbwru823t3oqp86.766aef0321d36f331e3de70fcae3a26545a73a1b.file_l8kc0bq411h68bl292.S3_link_of_the_video.mp4,00:00:11,00:00:14,275,350,2021-11-29 21:57:25,paulmitchell,Youll want to watch this all the way.  The cut we didnt know we needed. @jose__styles @Fernthebarber,9546,8,404,4,2022-09-27 15:12:03.600274,TikTok,2021
